"Data","Hora","Abertura","Maxima","Minima","Fechamento","ULT"
"03/05/2011","00:00:00","65.457,6797","65.468,3203","64.243,6719","64.318,1797","122.618,1900"
"02/05/2011","00:00:00","66.119,3984","66.500,2578","65.345,6797","65.462,7500","122.618,1900"
"29/04/2011","00:00:00","65.664,3906","66.293,7812","65.460,9219","66.132,8594","122.618,1900"
"28/04/2011","00:00:00","66.249,1797","66.249,1797","65.105,3086","65.673,2109","122.618,1900"
"27/04/2011","00:00:00","67.142,7266","67.228,2812","65.885,4375","66.264,4688","122.618,1900"
"26/04/2011","00:00:00","66.971,8906","67.413,1562","66.722,4297","67.144,2578","122.618,1900"
"25/04/2011","00:00:00","67.058,0234","67.124,3281","66.552,0625","66.972,3672","122.618,1900"
"20/04/2011","00:00:00","66.164,9375","67.076,7578","66.164,9375","67.058,0234","122.618,1900"
"19/04/2011","00:00:00","65.416,6992","66.256,9375","65.416,6992","66.158,0938","122.618,1900"
"18/04/2011","00:00:00","66.688,8125","66.705,7188","65.158,4688","65.415,4883","122.618,1900"
"15/04/2011","00:00:00","66.281,4609","66.765,1875","65.832,3906","66.684,2109","122.618,1900"
"14/04/2011","00:00:00","66.483,4219","67.041,7891","66.089,5234","66.278,8906","122.618,1900"
"13/04/2011","00:00:00","66.908,6094","67.410,6875","66.251,3516","66.486,4922","122.618,1900"
"12/04/2011","00:00:00","68.153,3203","68.153,3203","66.721,1172","66.896,2266","122.618,1900"
"11/04/2011","00:00:00","68.718,8203","69.176,7500","68.029,2969","68.164,3594","122.618,1900"
"08/04/2011","00:00:00","69.179,5391","69.429,8594","68.471,8438","68.718,0078","122.618,1900"
"07/04/2011","00:00:00","69.039,7031","69.333,7188","68.695,0078","69.176,1172","122.618,1900"
"06/04/2011","00:00:00","69.841,3984","70.107,7109","68.954,2578","69.036,9062","122.618,1900"
"05/04/2011","00:00:00","69.703,7969","70.046,5312","69.464,8203","69.837,5234","122.618,1900"
"04/04/2011","00:00:00","69.269,8672","69.787,2734","69.269,8672","69.703,7969","122.618,1900"
"01/04/2011","00:00:00","68.588,0625","69.387,1875","68.588,0625","69.268,2891","122.618,1900"
"31/03/2011","00:00:00","68.000,4609","68.606,0625","68.000,4609","68.586,7031","122.618,1900"
"30/03/2011","00:00:00","67.422,9609","68.003,8672","67.422,9609","67.997,0625","122.618,1900"
"29/03/2011","00:00:00","67.194,2422","67.862,1875","67.046,0781","67.418,7578","122.618,1900"
"28/03/2011","00:00:00","67.766,5000","68.070,4688","67.192,8203","67.192,8203","122.618,1900"
"25/03/2011","00:00:00","67.528,3984","68.256,2422","67.496,9297","67.765,9375","122.618,1900"
"24/03/2011","00:00:00","67.798,8672","68.008,9531","67.405,9062","67.532,9688","122.618,1900"
"23/03/2011","00:00:00","67.570,2188","67.917,9219","67.316,6875","67.795,5078","122.618,1900"
"22/03/2011","00:00:00","66.683,8125","67.630,5312","66.531,2578","67.578,3281","122.618,1900"
"21/03/2011","00:00:00","66.886,9766","67.675,8828","66.656,4766","66.689,6094","122.618,1900"
"18/03/2011","00:00:00","66.216,9375","67.384,4688","66.216,9375","66.879,8906","122.618,1900"
"17/03/2011","00:00:00","66.016,5234","66.950,2031","66.014,7109","66.215,9297","122.618,1900"
"16/03/2011","00:00:00","67.010,8281","67.502,0469","65.662,6797","66.002,5703","122.618,1900"
"15/03/2011","00:00:00","67.167,5703","67.167,5703","65.463,0195","67.005,2188","122.618,1900"
"14/03/2011","00:00:00","66.684,4375","67.333,1484","66.087,7266","67.169,2500","122.618,1900"
"11/03/2011","00:00:00","66.041,3281","67.014,0703","65.558,8672","66.684,6016","122.618,1900"
"10/03/2011","00:00:00","67.255,9375","67.255,9375","65.853,9375","66.040,6562","122.618,1900"
"09/03/2011","00:00:00","68.010,3594","68.056,8203","67.108,7734","67.263,7500","122.618,1900"
"04/03/2011","00:00:00","68.137,7969","68.219,9375","67.513,6016","68.012,1016","122.618,1900"
"03/03/2011","00:00:00","67.283,7812","68.188,2188","67.283,7812","68.145,5312","122.618,1900"
"02/03/2011","00:00:00","66.241,5000","67.281,5078","66.101,2422","67.281,5078","122.618,1900"
"01/03/2011","00:00:00","67.380,7031","67.708,3984","66.242,6328","66.242,6328","122.618,1900"
"28/02/2011","00:00:00","66.909,2969","67.458,2812","66.686,7812","67.219,3594","122.618,1900"
"25/02/2011","00:00:00","66.951,7031","67.632,4609","66.331,0703","67.002,5234","122.618,1900"
"24/02/2011","00:00:00","66.909,2734","67.343,6016","66.692,8125","67.103,6016","122.618,1900"
"23/02/2011","00:00:00","66.439,9531","67.265,7500","66.049,3594","67.016,8203","122.618,1900"
"22/02/2011","00:00:00","67.254,5391","67.569,7891","66.342,1797","66.402,2578","122.618,1900"
"21/02/2011","00:00:00","68.066,8203","68.066,8203","67.084,9219","67.318,5938","122.618,1900"
"18/02/2011","00:00:00","67.684,9922","68.225,6562","67.385,9297","68.073,3672","122.618,1900"
"17/02/2011","00:00:00","67.579,5469","67.875,9609","67.106,6172","67.604,0938","122.618,1900"
"16/02/2011","00:00:00","66.341,9688","67.793,4375","66.341,9688","67.785,5391","122.618,1900"
"15/02/2011","00:00:00","66.557,7500","66.860,7734","66.117,1328","66.382,0312","122.618,1900"
"14/02/2011","00:00:00","65.751,3203","66.743,4219","65.461,5703","66.637,3672","122.618,1900"
"11/02/2011","00:00:00","64.581,6016","65.890,0703","64.562,1602","65.770,5078","122.618,1900"
"10/02/2011","00:00:00","64.217,3594","65.106,2305","64.184,8906","64.819,8711","122.618,1900"
"09/02/2011","00:00:00","65.767,2109","65.767,2109","64.016,3594","64.128,8008","122.618,1900"
"08/02/2011","00:00:00","65.359,3984","66.237,7578","65.110,4609","65.794,1562","122.618,1900"
"07/02/2011","00:00:00","65.272,3789","65.892,7578","64.915,8281","65.288,7617","122.618,1900"
"04/02/2011","00:00:00","66.752,0781","66.946,4766","65.159,7305","65.416,9414","122.618,1900"
"03/02/2011","00:00:00","66.688,3203","66.848,6094","66.090,8203","66.776,1016","122.618,1900"
"02/02/2011","00:00:00","67.844,3672","68.011,9609","66.643,0000","66.708,1094","122.618,1900"
"01/02/2011","00:00:00","66.574,8828","67.921,7578","66.574,8828","67.821,1875","122.618,1900"
"31/01/2011","00:00:00","66.697,1172","67.165,9062","66.270,6562","66.498,7266","122.618,1900"
"28/01/2011","00:00:00","68.050,7109","68.181,7422","65.897,6484","66.676,6797","122.618,1900"
"27/01/2011","00:00:00","68.716,8281","69.107,8906","67.774,5703","68.023,8594","122.618,1900"
"26/01/2011","00:00:00","69.426,6406","69.556,1484","68.514,9219","68.681,5781","122.618,1900"
"24/01/2011","00:00:00","69.134,4688","69.512,6094","68.786,2812","69.417,9297","122.618,1900"
"21/01/2011","00:00:00","69.559,8672","70.026,5234","69.095,1484","69.148,2266","122.618,1900"
"20/01/2011","00:00:00","70.056,4219","70.083,3516","69.176,6094","69.565,4297","122.618,1900"
"19/01/2011","00:00:00","70.921,2734","71.189,8125","69.966,2109","70.046,7891","122.618,1900"
"18/01/2011","00:00:00","70.612,2266","71.093,9688","70.612,2266","70.931,2578","122.618,1900"
"17/01/2011","00:00:00","70.939,5781","70.939,5781","70.544,1016","70.648,2812","122.618,1900"
"14/01/2011","00:00:00","70.722,9609","71.184,2969","70.396,8594","71.005,9766","122.618,1900"
"13/01/2011","00:00:00","71.631,1328","71.923,8438","70.782,1484","70.846,1016","122.618,1900"
"12/01/2011","00:00:00","70.429,4375","71.616,6875","70.429,4375","71.574,7266","122.618,1900"
"11/01/2011","00:00:00","70.145,5469","70.647,4375","70.145,2812","70.459,7734","122.618,1900"
"10/01/2011","00:00:00","70.056,0469","70.056,0469","69.666,3672","69.968,1016","122.618,1900"
"07/01/2011","00:00:00","70.579,8984","70.782,8281","69.718,1094","70.018,8594","122.618,1900"
"06/01/2011","00:00:00","71.092,5000","71.167,1016","70.469,1719","70.551,1328","122.618,1900"
"05/01/2011","00:00:00","70.311,4297","71.172,9609","69.801,7109","71.002,2031","122.618,1900"
"04/01/2011","00:00:00","69.962,1016","70.276,9609","69.559,9219","70.187,5000","122.618,1900"
"03/01/2011","00:00:00","69.309,9766","70.470,9688","69.304,6719","69.913,1875","122.618,1900"
"30/12/2010","00:00:00","68.953,1797","69.527,1719","68.940,0781","69.308,2266","122.618,1900"
"29/12/2010","00:00:00","68.043,0000","69.039,7578","68.043,0000","68.981,7812","122.618,1900"
"28/12/2010","00:00:00","67.810,3594","68.104,2578","67.810,3594","68.055,6875","122.618,1900"
"27/12/2010","00:00:00","68.476,3203","68.476,3203","67.904,5781","67.965,1172","122.618,1900"
"23/12/2010","00:00:00","68.470,2969","68.561,5469","68.249,6172","68.494,3125","122.618,1900"
"22/12/2010","00:00:00","68.218,3281","68.330,0625","67.727,3281","68.309,1406","122.618,1900"
"21/12/2010","00:00:00","67.261,3906","68.461,3203","67.261,3906","68.282,4609","122.618,1900"
"20/12/2010","00:00:00","67.979,2109","68.196,0625","67.431,3906","67.466,5938","122.618,1900"
"17/12/2010","00:00:00","67.304,1562","67.884,8594","66.947,6484","67.884,8594","122.618,1900"
"16/12/2010","00:00:00","67.874,8984","68.376,8203","67.137,9688","67.175,0312","122.618,1900"
"15/12/2010","00:00:00","68.740,6484","68.740,6484","67.711,2500","68.057,5703","122.618,1900"
"14/12/2010","00:00:00","69.126,8438","69.126,8438","68.531,2734","68.666,5078","122.618,1900"
"13/12/2010","00:00:00","68.341,8281","69.221,0625","68.341,8281","69.202,0078","122.618,1900"
"10/12/2010","00:00:00","67.889,3438","68.514,3516","67.866,4922","68.215,0391","122.618,1900"
"09/12/2010","00:00:00","68.173,2812","68.561,3438","67.563,4609","67.715,8984","122.618,1900"
"08/12/2010","00:00:00","69.338,2188","69.353,5312","68.046,1719","68.328,0469","122.618,1900"
"07/12/2010","00:00:00","69.563,3672","70.589,0703","69.563,3672","69.627,3516","122.618,1900"
"06/12/2010","00:00:00","69.759,3672","69.931,6562","69.377,8516","69.463,9531","122.618,1900"
"03/12/2010","00:00:00","69.529,0391","69.963,0312","68.943,2812","69.739,6875","122.618,1900"
"02/12/2010","00:00:00","69.341,0938","69.942,8672","69.218,6484","69.633,8672","122.618,1900"
"01/12/2010","00:00:00","67.731,1719","69.605,3516","67.731,1719","69.448,8672","122.618,1900"
"30/11/2010","00:00:00","67.900,9531","68.476,4297","67.270,6094","67.934,8281","122.618,1900"
"29/11/2010","00:00:00","68.218,1797","68.421,6484","67.102,9375","67.778,8594","122.618,1900"
"26/11/2010","00:00:00","69.349,4766","69.349,4766","68.219,0938","68.368,2578","122.618,1900"
"25/11/2010","00:00:00","69.634,2891","69.780,2266","69.368,8438","69.518,2109","122.618,1900"
"24/11/2010","00:00:00","67.954,7891","69.745,7109","67.954,7891","69.651,0781","122.618,1900"
"23/11/2010","00:00:00","69.628,8828","69.628,8828","67.727,9688","67.991,4688","122.618,1900"
"22/11/2010","00:00:00","70.897,8984","70.897,8984","69.201,5781","69.686,0625","122.618,1900"
"19/11/2010","00:00:00","70.773,8438","70.850,3906","70.235,9766","70.768,8516","122.618,1900"
"18/11/2010","00:00:00","69.716,0234","70.904,2578","69.716,0234","70.660,6172","122.618,1900"
"17/11/2010","00:00:00","69.189,0938","70.079,7500","69.187,2188","69.659,1016","122.618,1900"
"16/11/2010","00:00:00","70.364,3672","70.364,3672","68.662,3906","68.942,1016","122.618,1900"
"12/11/2010","00:00:00","71.191,0078","71.191,0078","70.004,4766","70.320,7891","122.618,1900"
"11/11/2010","00:00:00","71.638,9766","71.638,9766","70.940,6016","71.198,2812","122.618,1900"
"10/11/2010","00:00:00","71.673,5234","71.854,3828","70.867,8594","71.722,6797","122.618,1900"
"09/11/2010","00:00:00","72.654,2266","73.044,6797","71.668,4922","71.682,4062","122.618,1900"
"08/11/2010","00:00:00","72.606,5781","72.875,3828","72.336,0391","72.685,9766","122.618,1900"
"05/11/2010","00:00:00","72.987,2031","72.987,2031","72.534,0391","72.731,9609","122.618,1900"
"04/11/2010","00:00:00","71.909,6406","73.103,2812","71.909,6406","72.904,8281","122.618,1900"
"03/11/2010","00:00:00","71.560,3281","72.109,9688","71.510,4297","71.971,4531","122.618,1900"
"01/11/2010","00:00:00","70.686,2109","71.751,3203","70.673,2109","71.460,1484","122.618,1900"
"29/10/2010","00:00:00","70.322,4297","70.775,7031","70.322,4297","70.446,7734","122.618,1900"
"28/10/2010","00:00:00","70.572,7266","71.262,9062","70.233,6719","70.499,1562","122.618,1900"
"27/10/2010","00:00:00","70.735,0469","70.844,4062","70.059,3281","70.587,7266","122.618,1900"
"26/10/2010","00:00:00","69.582,3672","70.833,8516","69.054,7031","70.640,0625","122.618,1900"
"25/10/2010","00:00:00","69.535,6562","70.230,7891","69.450,6172","69.738,7109","122.618,1900"
"22/10/2010","00:00:00","69.658,3438","70.311,6094","68.847,0391","69.342,6484","122.618,1900"
"21/10/2010","00:00:00","70.406,1562","70.958,1719","68.951,6484","69.554,2188","122.618,1900"
"20/10/2010","00:00:00","69.863,4922","70.720,3203","69.813,7266","70.385,3594","122.618,1900"
"19/10/2010","00:00:00","71.734,9297","71.734,9297","69.628,3672","69.837,8906","122.618,1900"
"18/10/2010","00:00:00","71.830,1797","71.884,3203","71.340,6562","71.849,7266","122.618,1900"
"15/10/2010","00:00:00","71.698,6328","72.139,5938","71.351,3828","71.805,6484","122.618,1900"
"14/10/2010","00:00:00","71.675,6484","71.961,2734","71.263,8672","71.635,8828","122.618,1900"
"13/10/2010","00:00:00","70.949,9531","71.994,7969","70.949,9531","71.541,0703","122.618,1900"
"11/10/2010","00:00:00","70.810,2188","71.110,5078","70.810,2188","70.993,8438","122.618,1900"
"08/10/2010","00:00:00","69.920,8906","70.827,7500","69.698,0312","70.774,2891","122.618,1900"
"07/10/2010","00:00:00","70.545,0625","70.738,8672","69.313,5703","69.891,3516","122.618,1900"
"06/10/2010","00:00:00","71.284,0781","71.290,4297","70.342,8672","70.425,1406","122.618,1900"
"05/10/2010","00:00:00","70.389,7734","71.285,0312","70.389,7734","71.157,4219","122.618,1900"
"04/10/2010","00:00:00","70.230,0703","70.551,2578","70.089,0078","70.266,6172","122.618,1900"
"01/10/2010","00:00:00","69.438,2266","70.242,5938","69.227,9609","70.195,8281","122.618,1900"
"30/09/2010","00:00:00","69.229,7109","69.736,7578","68.924,4297","69.390,8906","122.618,1900"
"29/09/2010","00:00:00","69.224,7812","69.419,8906","68.958,0469","69.217,6016","122.618,1900"
"28/09/2010","00:00:00","68.817,1562","69.431,0234","68.454,8672","69.403,0312","122.618,1900"
"27/09/2010","00:00:00","68.197,3828","68.926,3516","68.011,3594","68.756,6016","122.618,1900"
"24/09/2010","00:00:00","68.800,3281","69.571,1562","68.021,3125","68.205,9531","122.618,1900"
"23/09/2010","00:00:00","68.320,6562","69.600,8516","67.892,3438","68.892,8984","122.618,1900"
"22/09/2010","00:00:00","67.710,5938","68.549,0781","67.346,3125","68.309,4219","122.618,1900"
"21/09/2010","00:00:00","68.188,9297","68.255,3203","67.528,2266","67.646,0391","122.618,1900"
"20/09/2010","00:00:00","67.087,4609","68.241,1094","67.009,4531","68.169,3594","122.618,1900"
"17/09/2010","00:00:00","67.664,7422","67.773,0312","66.992,9609","67.223,9375","122.618,1900"
"16/09/2010","00:00:00","68.102,8281","68.102,8281","67.506,9688","67.617,8828","122.618,1900"
"15/09/2010","00:00:00","67.689,6719","68.025,9922","67.119,3516","68.002,0938","122.618,1900"
"14/09/2010","00:00:00","68.029,6797","68.092,8438","67.561,3438","67.612,6719","122.618,1900"
"13/09/2010","00:00:00","66.807,3516","68.141,5078","66.807,3516","67.988,5000","122.618,1900"
"10/09/2010","00:00:00","66.411,2969","66.806,5000","66.411,2969","66.702,6562","122.618,1900"
"09/09/2010","00:00:00","66.411,2969","66.806,5000","66.352,8438","66.557,8828","122.618,1900"
"08/09/2010","00:00:00","66.739,2891","66.739,2891","66.101,4297","66.232,7812","122.618,1900"
"06/09/2010","00:00:00","66.678,6172","66.949,2812","66.379,6719","66.555,2969","122.618,1900"
"03/09/2010","00:00:00","66.811,9219","67.672,7734","66.541,1016","66.558,6875","122.618,1900"
"02/09/2010","00:00:00","67.072,5312","67.167,7578","66.404,8203","66.754,1328","122.618,1900"
"01/09/2010","00:00:00","65.154,2617","67.007,1484","65.154,2617","66.862,2500","122.618,1900"
"31/08/2010","00:00:00","64.261,7695","65.181,9297","64.201,9883","64.988,7305","122.618,1900"
"30/08/2010","00:00:00","65.585,1406","65.585,1406","64.254,5117","64.297,3789","122.618,1900"
"27/08/2010","00:00:00","63.875,2812","65.561,7188","63.862,0312","65.528,7383","122.618,1900"
"26/08/2010","00:00:00","64.801,5898","65.270,9492","63.803,9414","64.024,4297","122.618,1900"
"25/08/2010","00:00:00","65.156,1992","65.156,1992","64.163,5508","64.836,1406","122.618,1900"
"24/08/2010","00:00:00","65.946,3203","65.946,3203","65.012,5586","65.093,6211","122.618,1900"
"23/08/2010","00:00:00","66.677,7109","67.175,2422","65.982,7266","66.056,6094","122.618,1900"
"20/08/2010","00:00:00","66.891,6484","66.891,6484","66.336,5703","66.678,8281","122.618,1900"
"19/08/2010","00:00:00","67.640,8281","67.712,8281","66.823,5938","66.953,3828","122.618,1900"
"18/08/2010","00:00:00","67.583,6094","67.745,4531","67.005,7500","67.570,7422","122.618,1900"
"17/08/2010","00:00:00","66.701,8906","67.665,6406","66.701,8906","67.574,3516","122.618,1900"
"16/08/2010","00:00:00","66.260,4219","66.867,7109","66.186,9531","66.684,5312","122.618,1900"
"13/08/2010","00:00:00","65.963,8828","66.589,8984","65.921,4297","66.254,3828","122.618,1900"
"12/08/2010","00:00:00","65.787,8672","66.027,3516","65.257,2695","65.944,0000","122.618,1900"
"11/08/2010","00:00:00","67.216,7422","67.216,7422","65.690,3906","65.756,5391","122.618,1900"
"10/08/2010","00:00:00","67.836,1094","67.836,1094","66.946,4297","67.225,5234","122.618,1900"
"09/08/2010","00:00:00","68.096,3906","68.512,6719","67.749,3906","67.793,0000","122.618,1900"
"06/08/2010","00:00:00","68.416,1094","68.508,9531","67.685,6797","68.000,8516","122.618,1900"
"05/08/2010","00:00:00","68.271,4375","68.470,9688","68.002,4688","68.399,8828","122.618,1900"
"04/08/2010","00:00:00","67.995,8984","68.534,2031","67.577,3984","68.244,8281","122.618,1900"
"03/08/2010","00:00:00","68.516,7969","68.560,6797","67.942,4375","68.088,9609","122.618,1900"
"02/08/2010","00:00:00","67.523,9375","68.753,7734","67.523,9375","68.690,8203","122.618,1900"
"30/07/2010","00:00:00","66.950,9375","67.608,0938","66.217,8828","67.473,1562","122.618,1900"
"29/07/2010","00:00:00","66.795,6328","67.428,2031","66.596,0312","66.834,4062","122.618,1900"
"28/07/2010","00:00:00","66.669,6328","67.050,7734","66.427,1719","66.659,5000","122.618,1900"
"27/07/2010","00:00:00","66.449,4062","67.102,1719","66.293,0312","66.660,0234","122.618,1900"
"26/07/2010","00:00:00","66.321,8672","66.618,6094","66.150,6406","66.482,3516","122.618,1900"
"23/07/2010","00:00:00","65.748,1016","66.300,2500","65.427,3398","66.185,3281","122.618,1900"
"22/07/2010","00:00:00","64.503,7305","66.212,7891","64.503,7305","65.801,2266","122.618,1900"
"21/07/2010","00:00:00","64.468,1016","65.136,1992","64.209,2383","64.485,3203","122.618,1900"
"20/07/2010","00:00:00","63.289,8281","64.481,1914","62.901,9102","64.448,4883","122.618,1900"
"19/07/2010","00:00:00","62.350,8984","63.299,8516","62.350,8984","63.211,4102","122.618,1900"
"16/07/2010","00:00:00","63.486,9688","63.492,1602","62.298,2109","62.386,7500","122.618,1900"
"15/07/2010","00:00:00","63.482,4609","63.612,2383","62.960,3594","63.415,1016","122.618,1900"
"14/07/2010","00:00:00","63.685,5586","63.687,5000","63.014,7695","63.378,9688","122.618,1900"
"13/07/2010","00:00:00","62.964,3086","63.777,1406","62.964,3086","63.642,5898","122.618,1900"
"12/07/2010","00:00:00","63.477,4297","63.972,3594","62.749,6094","62.942,3906","122.618,1900"
"08/07/2010","00:00:00","63.281,5195","63.595,6992","62.894,6211","63.469,9883","122.618,1900"
"07/07/2010","00:00:00","62.066,8984","63.313,3594","62.004,4414","63.313,3594","122.618,1900"
"06/07/2010","00:00:00","60.869,5391","62.450,6094","60.869,5391","61.713,1211","122.618,1900"
"05/07/2010","00:00:00","61.435,5312","61.667,0703","60.796,1992","61.051,2109","122.618,1900"
"02/07/2010","00:00:00","61.236,1992","61.811,5703","60.763,6211","61.671,9102","122.618,1900"
"01/07/2010","00:00:00","60.934,5781","61.381,0312","60.055,7109","61.185,6914","122.618,1900"
"30/06/2010","00:00:00","61.971,5898","62.644,6914","61.086,8906","61.158,0586","122.618,1900"
"29/06/2010","00:00:00","64.225,2188","64.225,2188","61.670,1211","61.819,6992","122.618,1900"
"28/06/2010","00:00:00","64.825,1406","65.104,6719","64.248,2188","64.266,3789","122.618,1900"
"25/06/2010","00:00:00","63.936,6992","64.868,9414","63.806,0781","64.765,8906","122.618,1900"
"24/06/2010","00:00:00","65.153,8086","65.153,8086","63.735,6094","64.016,1797","122.618,1900"
"23/06/2010","00:00:00","64.811,8398","65.149,9805","64.247,4688","65.072,0312","122.618,1900"
"22/06/2010","00:00:00","64.833,8984","65.830,8594","64.689,5898","64.753,0781","122.618,1900"
"21/06/2010","00:00:00","64.441,7891","65.516,8516","64.441,7891","64.708,0391","122.618,1900"
"18/06/2010","00:00:00","64.542,0117","64.940,5703","64.239,1289","64.316,1992","122.618,1900"
"17/06/2010","00:00:00","64.750,7109","65.182,0117","64.114,5508","64.434,6602","122.618,1900"
"16/06/2010","00:00:00","64.442,1914","65.097,1797","63.974,2812","64.894,9297","122.618,1900"
"15/06/2010","00:00:00","63.533,5781","64.554,3516","63.533,5781","64.537,8398","122.618,1900"
"14/06/2010","00:00:00","63.613,2891","64.295,8516","63.539,2695","63.563,1289","122.618,1900"
"11/06/2010","00:00:00","63.043,8281","63.766,1094","62.370,7891","63.764,7891","122.618,1900"
"10/06/2010","00:00:00","61.484,4883","63.146,3203","61.484,4883","63.087,5703","122.618,1900"
"09/06/2010","00:00:00","61.799,4492","62.684,4883","61.523,5000","61.566,6602","122.618,1900"
"08/06/2010","00:00:00","61.186,7617","62.000,1289","61.186,7617","61.939,5781","122.618,1900"
"07/06/2010","00:00:00","61.674,9609","62.118,6719","61.099,1719","61.227,7109","122.618,1900"
"04/06/2010","00:00:00","62.940,3398","62.940,3398","61.422,1914","61.508,7891","122.618,1900"
"02/06/2010","00:00:00","61.836,0781","63.197,7109","61.813,5312","63.197,6016","122.618,1900"
"01/06/2010","00:00:00","63.033,1016","63.033,1016","61.605,4297","61.849,9414","122.618,1900"
"31/05/2010","00:00:00","61.949,7500","62.594,4805","61.949,7500","62.523,0117","122.618,1900"
"28/05/2010","00:00:00","62.080,3398","62.246,8984","61.305,3086","61.854,8711","122.618,1900"
"27/05/2010","00:00:00","60.191,1719","62.261,9492","60.188,5508","62.224,7500","122.618,1900"
"26/05/2010","00:00:00","59.182,1719","60.701,4219","59.178,7383","59.634,8086","122.618,1900"
"25/05/2010","00:00:00","59.911,8008","59.911,8008","57.876,1797","58.999,3984","122.618,1900"
"24/05/2010","00:00:00","60.254,8789","60.849,8086","59.814,5898","59.888,7500","122.618,1900"
"21/05/2010","00:00:00","58.192,3906","60.302,7188","57.996,6016","60.229,9102","122.618,1900"
"20/05/2010","00:00:00","59.684,3203","59.684,3203","57.633,8984","58.694,0000","122.618,1900"
"19/05/2010","00:00:00","60.841,0781","60.849,8711","59.068,0898","59.846,4492","122.618,1900"
"18/05/2010","00:00:00","62.870,6211","63.529,2891","60.809,8281","60.994,5898","122.618,1900"
"17/05/2010","00:00:00","63.406,4805","63.593,4609","61.824,6016","62.724,9414","122.618,1900"
"14/05/2010","00:00:00","64.786,5508","64.786,5508","63.049,8008","63.470,1094","122.618,1900"
"13/05/2010","00:00:00","65.222,6289","65.427,4414","64.737,7500","64.942,9883","122.618,1900"
"12/05/2010","00:00:00","64.438,1016","65.351,0898","64.438,1016","65.226,6797","122.618,1900"
"11/05/2010","00:00:00","65.448,7500","65.732,6016","64.586,0508","64.669,1406","122.618,1900"
"10/05/2010","00:00:00","62.871,9805","66.083,3203","62.871,9805","65.439,5703","122.618,1900"
"07/05/2010","00:00:00","63.416,4492","63.945,2500","61.662,5195","62.584,5508","122.618,1900"
"06/05/2010","00:00:00","64.914,7305","65.533,2188","60.774,2500","63.660,0703","122.618,1900"
"05/05/2010","00:00:00","64.859,4297","65.611,8438","63.533,4297","65.077,0000","122.618,1900"
"04/05/2010","00:00:00","67.116,3125","67.116,3125","64.588,1719","64.784,0117","122.618,1900"
"03/05/2010","00:00:00","67.533,7500","67.968,7266","66.722,6406","67.092,0625","122.618,1900"
"30/04/2010","00:00:00","67.975,0781","67.975,0781","67.242,6562","67.549,4609","122.618,1900"
"29/04/2010","00:00:00","66.660,7422","68.012,3984","66.660,7422","67.939,6719","122.618,1900"
"28/04/2010","00:00:00","66.512,6562","67.253,2734","65.914,2031","66.611,3984","122.618,1900"
"27/04/2010","00:00:00","68.868,1719","68.868,1719","66.569,8828","66.569,8828","122.618,1900"
"26/04/2010","00:00:00","69.509,3594","69.810,1719","68.813,3281","68.933,8125","122.618,1900"
"23/04/2010","00:00:00","69.386,4062","69.709,0703","68.831,8594","69.493,0938","122.618,1900"
"22/04/2010","00:00:00","69.318,4375","69.527,7188","68.080,8125","69.527,7188","122.618,1900"
"20/04/2010","00:00:00","69.100,6875","69.701,8438","69.100,6875","69.250,8828","122.618,1900"
"19/04/2010","00:00:00","69.418,3281","69.431,1328","68.377,9609","69.031,6172","122.618,1900"
"16/04/2010","00:00:00","70.521,8281","70.521,8281","69.012,9766","69.549,8906","122.618,1900"
"15/04/2010","00:00:00","71.036,0703","71.065,5000","70.429,2812","70.509,6406","122.618,1900"
"14/04/2010","00:00:00","70.793,6328","71.207,2578","70.628,2812","71.126,4219","122.618,1900"
"13/04/2010","00:00:00","70.618,3672","71.053,4922","70.168,8906","70.783,6328","122.618,1900"
"12/04/2010","00:00:00","71.413,6797","71.606,7891","70.505,4375","70.677,9922","122.618,1900"
"09/04/2010","00:00:00","71.783,1719","71.989,1797","71.306,9688","71.471,1172","122.618,1900"
"08/04/2010","00:00:00","70.792,5391","71.805,0391","70.461,5781","71.755,7812","122.618,1900"
"07/04/2010","00:00:00","71.092,3828","71.257,3516","70.531,0469","70.711,4219","122.618,1900"
"06/04/2010","00:00:00","71.289,6406","71.711,4375","70.822,8203","71.102,1172","122.618,1900"
"05/04/2010","00:00:00","71.148,4609","71.645,2578","71.148,4609","71.343,9766","122.618,1900"
"01/04/2010","00:00:00","70.374,5391","71.401,0938","70.373,0391","71.177,3125","122.618,1900"
"31/03/2010","00:00:00","69.959,5781","70.391,7969","69.573,0469","70.161,2734","122.618,1900"
"30/03/2010","00:00:00","69.941,8438","70.450,6562","69.750,4688","69.974,3281","122.618,1900"
"29/03/2010","00:00:00","68.681,2578","69.875,3438","68.681,2578","69.833,6094","122.618,1900"
"26/03/2010","00:00:00","68.441,6562","68.909,8203","68.024,3672","68.667,1719","122.618,1900"
"25/03/2010","00:00:00","68.915,9922","69.571,9609","68.376,5234","68.492,5312","122.618,1900"
"24/03/2010","00:00:00","69.382,1562","69.677,2031","68.743,6484","68.979,0469","122.618,1900"
"23/03/2010","00:00:00","69.048,7422","69.612,7266","68.913,4297","69.402,6094","122.618,1900"
"22/03/2010","00:00:00","68.813,6094","69.121,0938","67.899,0391","69.000,9062","122.618,1900"
"19/03/2010","00:00:00","69.701,1406","69.998,3594","68.773,0938","68.872,0703","122.618,1900"
"18/03/2010","00:00:00","69.725,9219","70.127,7188","68.972,4062","69.564,2891","122.618,1900"
